Timestamp,Student_ID,Event_Name,Event_Type,Department,Rating,Feedback_Comment,Subject_Knowledge_Score,Concept_Clarity_Score,Use_of_PPT,Assignment_Difficulty_Level,Sentiment
28-08-2023 00:00,STU2568,Hackathon,Hackathon,It,5,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,2,Positive
15-10-2023 00:00,STU2569,Hackathon,Hackathon,Civil,5,The Hackathon was an amazing and highly informative experience for all students.,4,4,1,1,Positive
29-08-2023 00:00,STU2570,Hackathon,Hackathon,Cs,5,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,3,Positive
30-03-2023 00:00,STU2571,AI Workshop,Workshop,It,4,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,4,Positive
14-08-2023 00:00,STU2572,AI Workshop,Workshop,Civil,3,"The AI Workshop was decent, but it felt a little bit repetitive in some sections.",1,3,1,2,Neutral
22-12-2023 00:00,STU2573,Hackathon,Hackathon,It,5,The Hackathon was an amazing and highly informative experience for all students.,4,4,1,5,Positive
05-12-2023 00:00,STU2574,Hackathon,Hackathon,It,4,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,5,Positive
05-06-2023 00:00,STU2575,Tech Fest 2023,Fest,Mech,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,4,1,2,Positive
05-12-2023 00:00,STU2576,Tech Fest 2023,Fest,Cs,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,2,Positive
21-04-2023 00:00,STU2577,Tech Fest 2023,Fest,It,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,4,1,5,Positive
25-08-2023 00:00,STU2578,Tech Fest 2023,Fest,Mech,1,"I hated the Tech Fest 2023, it was terrible and a complete waste of time today.",2,3,1,3,Negative
05-07-2023 00:00,STU2579,Hackathon,Hackathon,Mech,4,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,1,Positive
16-06-2023 00:00,STU2580,Cloud Seminar,Seminar,It,4,The Cloud Seminar was an amazing and highly informative experience for all students.,5,5,1,1,Positive
29-10-2023 00:00,STU2581,Hackathon,Hackathon,It,4,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,4,Positive
30-05-2023 00:00,STU2582,Cloud Seminar,Seminar,Civil,1,"I hated the Cloud Seminar, it was terrible and a complete waste of time today.",2,2,1,2,Negative
03-01-2023 00:00,STU2583,Hackathon,Hackathon,Cs,4,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,3,Positive
04-09-2023 00:00,STU2584,Cloud Seminar,Seminar,It,3,"The Cloud Seminar was decent, but it felt a little bit repetitive in some sections.",1,3,1,4,Neutral
15-01-2023 00:00,STU2585,Cloud Seminar,Seminar,Mech,5,The Cloud Seminar was an amazing and highly informative experience for all students.,4,4,1,5,Positive
06-03-2023 00:00,STU2586,Cloud Seminar,Seminar,Cs,5,The Cloud Seminar was an amazing and highly informative experience for all students.,4,4,1,4,Positive
18-01-2023 00:00,STU2587,Tech Fest 2023,Fest,It,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,4,1,3,Positive
12-08-2023 00:00,STU2588,AI Workshop,Workshop,Mech,5,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,1,Positive
27-08-2023 00:00,STU2589,Tech Fest 2023,Fest,Mech,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,5,Positive
24-04-2023 00:00,STU2590,Hackathon,Hackathon,Cs,5,The Hackathon was an amazing and highly informative experience for all students.,4,4,1,1,Positive
26-04-2023 00:00,STU2591,Cloud Seminar,Seminar,Civil,3,"The Cloud Seminar was decent, but it felt a little bit repetitive in some sections.",3,3,1,1,Neutral
27-11-2023 00:00,STU2592,AI Workshop,Workshop,Mech,5,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,2,Positive
19-06-2023 00:00,STU2593,Cloud Seminar,Seminar,Mech,5,The Cloud Seminar was an amazing and highly informative experience for all students.,4,5,1,4,Positive
03-02-2023 00:00,STU2594,AI Workshop,Workshop,Mech,5,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,4,Positive
07-02-2023 00:00,STU2595,Cloud Seminar,Seminar,Cs,4,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,4,Positive
01-01-2023 00:00,STU2596,Tech Fest 2023,Fest,Mech,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,5,1,2,Positive
19-04-2023 00:00,STU2597,Hackathon,Hackathon,Mech,5,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,2,Positive
17-07-2023 00:00,STU2598,AI Workshop,Workshop,Cs,2,"I hated the AI Workshop, it was terrible and a complete waste of time today.",3,3,1,1,Negative
11-09-2023 00:00,STU2599,Hackathon,Hackathon,Cs,5,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,1,Positive
29-01-2023 00:00,STU2600,Tech Fest 2023,Fest,It,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,5,1,2,Positive
25-09-2023 00:00,STU2601,Cloud Seminar,Seminar,Civil,1,"I hated the Cloud Seminar, it was terrible and a complete waste of time today.",1,3,1,5,Negative
30-07-2023 00:00,STU2602,AI Workshop,Workshop,Civil,4,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,3,Positive
11-04-2023 00:00,STU2603,Hackathon,Hackathon,Civil,5,The Hackathon was an amazing and highly informative experience for all students.,4,4,1,4,Positive
03-05-2023 00:00,STU2604,AI Workshop,Workshop,Civil,4,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,5,Positive
20-04-2023 00:00,STU2605,Hackathon,Hackathon,Civil,3,"The Hackathon was decent, but it felt a little bit repetitive in some sections.",2,3,1,2,Neutral
17-11-2023 00:00,STU2606,Hackathon,Hackathon,It,2,"I hated the Hackathon, it was terrible and a complete waste of time today.",3,1,1,2,Negative
11-01-2023 00:00,STU2607,AI Workshop,Workshop,Mech,5,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,4,Positive
13-02-2023 00:00,STU2608,Hackathon,Hackathon,Civil,4,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,2,Positive
14-05-2023 00:00,STU2609,AI Workshop,Workshop,Civil,4,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,3,Positive
11-08-2023 00:00,STU2610,Cloud Seminar,Seminar,Cs,3,"The Cloud Seminar was decent, but it felt a little bit repetitive in some sections.",3,2,1,2,Neutral
16-03-2023 00:00,STU2611,Tech Fest 2023,Fest,Cs,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,5,Positive
17-02-2023 00:00,STU2612,AI Workshop,Workshop,Civil,4,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,1,Positive
15-06-2023 00:00,STU2613,Cloud Seminar,Seminar,Mech,3,"The Cloud Seminar was decent, but it felt a little bit repetitive in some sections.",2,3,1,1,Neutral
15-08-2023 00:00,STU2614,Cloud Seminar,Seminar,It,4,The Cloud Seminar was an amazing and highly informative experience for all students.,5,5,1,2,Positive
14-06-2023 00:00,STU2615,Tech Fest 2023,Fest,It,3,"The Tech Fest 2023 was decent, but it felt a little bit repetitive in some sections.",1,2,1,2,Neutral
11-12-2023 00:00,STU2616,Hackathon,Hackathon,Cs,4,The Hackathon was an amazing and highly informative experience for all students.,4,4,1,4,Positive
24-12-2023 00:00,STU2617,Tech Fest 2023,Fest,Civil,2,"I hated the Tech Fest 2023, it was terrible and a complete waste of time today.",2,1,1,3,Negative
28-09-2023 00:00,STU2618,Hackathon,Hackathon,It,5,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,1,Positive
15-01-2023 00:00,STU2619,Cloud Seminar,Seminar,Mech,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,5,Positive
27-01-2023 00:00,STU2620,AI Workshop,Workshop,Civil,1,"I hated the AI Workshop, it was terrible and a complete waste of time today.",3,1,1,3,Negative
23-01-2023 00:00,STU2621,AI Workshop,Workshop,Civil,4,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,2,Positive
30-05-2023 00:00,STU2622,Hackathon,Hackathon,It,4,The Hackathon was an amazing and highly informative experience for all students.,4,4,1,1,Positive
08-12-2023 00:00,STU2623,AI Workshop,Workshop,Civil,3,"The AI Workshop was decent, but it felt a little bit repetitive in some sections.",3,2,1,3,Neutral
23-04-2023 00:00,STU2624,Hackathon,Hackathon,Mech,5,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,5,Positive
09-06-2023 00:00,STU2625,Cloud Seminar,Seminar,Civil,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,5,1,1,Positive
28-02-2023 00:00,STU2626,Cloud Seminar,Seminar,It,4,The Cloud Seminar was an amazing and highly informative experience for all students.,4,4,1,1,Positive
02-07-2023 00:00,STU2627,Hackathon,Hackathon,It,4,The Hackathon was an amazing and highly informative experience for all students.,4,4,1,3,Positive
22-04-2023 00:00,STU2628,AI Workshop,Workshop,Mech,3,"The AI Workshop was decent, but it felt a little bit repetitive in some sections.",1,1,1,4,Neutral
09-06-2023 00:00,STU2629,Hackathon,Hackathon,It,5,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,2,Positive
26-01-2023 00:00,STU2630,AI Workshop,Workshop,It,4,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,4,Positive
15-07-2023 00:00,STU2631,Cloud Seminar,Seminar,Cs,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,5,1,5,Positive
09-07-2023 00:00,STU2632,Cloud Seminar,Seminar,Civil,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,3,Positive
08-11-2023 00:00,STU2633,Tech Fest 2023,Fest,Cs,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,4,1,3,Positive
03-06-2023 00:00,STU2634,Hackathon,Hackathon,Cs,4,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,4,Positive
30-01-2023 00:00,STU2635,Hackathon,Hackathon,Cs,5,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,2,Positive
08-07-2023 00:00,STU2636,Cloud Seminar,Seminar,Civil,5,The Cloud Seminar was an amazing and highly informative experience for all students.,4,4,1,5,Positive
29-05-2023 00:00,STU2637,Hackathon,Hackathon,It,5,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,5,Positive
17-01-2023 00:00,STU2638,Hackathon,Hackathon,Cs,4,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,1,Positive
03-12-2023 00:00,STU2639,Hackathon,Hackathon,Mech,5,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,5,Positive
15-02-2023 00:00,STU2640,AI Workshop,Workshop,Civil,5,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,4,Positive
07-04-2023 00:00,STU2641,Hackathon,Hackathon,Civil,5,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,1,Positive
27-10-2023 00:00,STU2642,Cloud Seminar,Seminar,It,5,The Cloud Seminar was an amazing and highly informative experience for all students.,4,4,1,1,Positive
02-04-2023 00:00,STU2643,AI Workshop,Workshop,It,5,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,2,Positive
23-05-2023 00:00,STU2644,Tech Fest 2023,Fest,Civil,1,"I hated the Tech Fest 2023, it was terrible and a complete waste of time today.",3,3,1,3,Negative
27-01-2023 00:00,STU2645,AI Workshop,Workshop,It,5,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,3,Positive
09-11-2023 00:00,STU2646,Tech Fest 2023,Fest,It,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,1,Positive
11-08-2023 00:00,STU2647,Hackathon,Hackathon,Mech,5,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,5,Positive
27-07-2023 00:00,STU2648,Hackathon,Hackathon,It,3,"The Hackathon was decent, but it felt a little bit repetitive in some sections.",3,3,1,2,Neutral
19-01-2023 00:00,STU2649,Hackathon,Hackathon,Mech,4,The Hackathon was an amazing and highly informative experience for all students.,4,4,1,4,Positive
06-09-2023 00:00,STU2650,Cloud Seminar,Seminar,Cs,1,"I hated the Cloud Seminar, it was terrible and a complete waste of time today.",2,3,1,1,Negative
06-01-2023 00:00,STU2651,Tech Fest 2023,Fest,Mech,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,4,1,5,Positive
06-01-2023 00:00,STU2652,AI Workshop,Workshop,It,4,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,2,Positive
20-08-2023 00:00,STU2653,AI Workshop,Workshop,Civil,4,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,4,Positive
23-10-2023 00:00,STU2654,Cloud Seminar,Seminar,Civil,3,"The Cloud Seminar was decent, but it felt a little bit repetitive in some sections.",3,1,1,5,Neutral
10-04-2023 00:00,STU2655,Hackathon,Hackathon,Civil,4,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,3,Positive
22-04-2023 00:00,STU2656,AI Workshop,Workshop,Cs,5,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,4,Positive
03-10-2023 00:00,STU2657,AI Workshop,Workshop,Mech,4,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,5,Positive
23-07-2023 00:00,STU2658,Cloud Seminar,Seminar,It,3,"The Cloud Seminar was decent, but it felt a little bit repetitive in some sections.",1,3,1,3,Neutral
11-08-2023 00:00,STU2659,Tech Fest 2023,Fest,Cs,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,5,Positive
17-04-2023 00:00,STU2660,AI Workshop,Workshop,Civil,5,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,1,Positive
10-10-2023 00:00,STU2661,Tech Fest 2023,Fest,Cs,2,"I hated the Tech Fest 2023, it was terrible and a complete waste of time today.",1,1,1,2,Negative
11-03-2023 00:00,STU2662,AI Workshop,Workshop,Mech,3,"The AI Workshop was decent, but it felt a little bit repetitive in some sections.",1,3,1,5,Neutral
04-06-2023 00:00,STU2663,Cloud Seminar,Seminar,Civil,4,The Cloud Seminar was an amazing and highly informative experience for all students.,4,5,1,1,Positive
30-06-2023 00:00,STU2664,Tech Fest 2023,Fest,Cs,3,"The Tech Fest 2023 was decent, but it felt a little bit repetitive in some sections.",1,3,1,5,Neutral
13-03-2023 00:00,STU2665,Hackathon,Hackathon,Cs,4,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,5,Positive
13-06-2023 00:00,STU2666,Cloud Seminar,Seminar,Civil,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,5,1,3,Positive
15-03-2023 00:00,STU2667,AI Workshop,Workshop,Civil,4,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,3,Positive
10-01-2023 00:00,STU2668,Tech Fest 2023,Fest,Mech,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,4,1,3,Positive
13-02-2023 00:00,STU2669,Hackathon,Hackathon,Cs,5,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,4,Positive
08-01-2023 00:00,STU2670,Tech Fest 2023,Fest,Cs,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,5,1,2,Positive
26-05-2023 00:00,STU2671,AI Workshop,Workshop,Mech,1,"I hated the AI Workshop, it was terrible and a complete waste of time today.",2,1,1,2,Negative
21-06-2023 00:00,STU2672,Tech Fest 2023,Fest,Mech,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,5,1,4,Positive
22-07-2023 00:00,STU2673,Hackathon,Hackathon,Civil,5,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,1,Positive
08-01-2023 00:00,STU2674,Hackathon,Hackathon,Cs,5,The Hackathon was an amazing and highly informative experience for all students.,4,4,1,5,Positive
08-11-2023 00:00,STU2675,Tech Fest 2023,Fest,It,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,4,1,3,Positive
08-07-2023 00:00,STU2676,Tech Fest 2023,Fest,Civil,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,4,1,1,Positive
03-01-2023 00:00,STU2677,AI Workshop,Workshop,Cs,4,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,5,Positive
25-04-2023 00:00,STU2678,Tech Fest 2023,Fest,Civil,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,4,1,1,Positive
02-02-2023 00:00,STU2679,AI Workshop,Workshop,Civil,5,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,3,Positive
11-12-2023 00:00,STU2680,Hackathon,Hackathon,Cs,4,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,2,Positive
05-02-2023 00:00,STU2681,Cloud Seminar,Seminar,Civil,5,The Cloud Seminar was an amazing and highly informative experience for all students.,4,4,1,1,Positive
14-05-2023 00:00,STU2682,Tech Fest 2023,Fest,Civil,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,4,1,1,Positive
04-11-2023 00:00,STU2683,AI Workshop,Workshop,It,4,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,3,Positive
04-04-2023 00:00,STU2684,AI Workshop,Workshop,Civil,5,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,4,Positive
02-05-2023 00:00,STU2685,Tech Fest 2023,Fest,It,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,4,1,1,Positive
07-03-2023 00:00,STU2686,AI Workshop,Workshop,Cs,4,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,1,Positive
01-01-2023 00:00,STU2687,Hackathon,Hackathon,Mech,1,"I hated the Hackathon, it was terrible and a complete waste of time today.",2,2,1,4,Negative
03-01-2023 00:00,STU2688,AI Workshop,Workshop,Cs,5,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,5,Positive
11-08-2023 00:00,STU2689,Cloud Seminar,Seminar,Cs,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,5,1,1,Positive
09-06-2023 00:00,STU2690,AI Workshop,Workshop,Mech,1,"I hated the AI Workshop, it was terrible and a complete waste of time today.",3,2,1,1,Negative
30-01-2023 00:00,STU2691,AI Workshop,Workshop,It,3,"The AI Workshop was decent, but it felt a little bit repetitive in some sections.",3,2,1,3,Neutral
18-07-2023 00:00,STU2692,Cloud Seminar,Seminar,Civil,1,"I hated the Cloud Seminar, it was terrible and a complete waste of time today.",2,2,1,4,Negative
06-02-2023 00:00,STU2693,Tech Fest 2023,Fest,Cs,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,2,Positive
07-11-2023 00:00,STU2694,Cloud Seminar,Seminar,Cs,3,"The Cloud Seminar was decent, but it felt a little bit repetitive in some sections.",2,3,1,3,Neutral
12-07-2023 00:00,STU2695,Cloud Seminar,Seminar,Civil,5,The Cloud Seminar was an amazing and highly informative experience for all students.,4,5,1,3,Positive
21-07-2023 00:00,STU2696,Tech Fest 2023,Fest,It,1,"I hated the Tech Fest 2023, it was terrible and a complete waste of time today.",2,3,1,2,Negative
11-12-2023 00:00,STU2697,Hackathon,Hackathon,It,3,"The Hackathon was decent, but it felt a little bit repetitive in some sections.",3,1,1,4,Neutral
19-05-2023 00:00,STU2698,Tech Fest 2023,Fest,It,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,1,Positive
24-05-2023 00:00,STU2699,AI Workshop,Workshop,Civil,5,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,1,Positive
12-04-2023 00:00,STU2700,Tech Fest 2023,Fest,Mech,1,"I hated the Tech Fest 2023, it was terrible and a complete waste of time today.",2,3,1,5,Negative
20-04-2023 00:00,STU2701,Tech Fest 2023,Fest,Civil,3,"The Tech Fest 2023 was decent, but it felt a little bit repetitive in some sections.",3,3,1,2,Neutral
19-01-2023 00:00,STU2702,Cloud Seminar,Seminar,Civil,4,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,5,Positive
04-07-2023 00:00,STU2703,Cloud Seminar,Seminar,It,4,The Cloud Seminar was an amazing and highly informative experience for all students.,4,5,1,4,Positive
25-02-2023 00:00,STU2704,AI Workshop,Workshop,Mech,5,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,5,Positive
17-05-2023 00:00,STU2705,Hackathon,Hackathon,Cs,4,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,5,Positive
28-04-2023 00:00,STU2706,Tech Fest 2023,Fest,Cs,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,4,1,1,Positive
31-10-2023 00:00,STU2707,Tech Fest 2023,Fest,It,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,4,1,2,Positive
24-07-2023 00:00,STU2708,AI Workshop,Workshop,Cs,4,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,5,Positive
28-04-2023 00:00,STU2709,Cloud Seminar,Seminar,Cs,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,5,1,4,Positive
02-11-2023 00:00,STU2710,Tech Fest 2023,Fest,Cs,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,4,1,2,Positive
21-05-2023 00:00,STU2711,AI Workshop,Workshop,It,4,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,5,Positive
14-07-2023 00:00,STU2712,AI Workshop,Workshop,It,3,"The AI Workshop was decent, but it felt a little bit repetitive in some sections.",1,3,1,3,Neutral
30-05-2023 00:00,STU2713,Hackathon,Hackathon,Cs,3,"The Hackathon was decent, but it felt a little bit repetitive in some sections.",1,2,1,2,Neutral
21-08-2023 00:00,STU2714,AI Workshop,Workshop,Cs,4,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,3,Positive
23-07-2023 00:00,STU2715,Hackathon,Hackathon,It,5,The Hackathon was an amazing and highly informative experience for all students.,4,5,1,1,Positive
06-09-2023 00:00,STU2716,AI Workshop,Workshop,Civil,3,"The AI Workshop was decent, but it felt a little bit repetitive in some sections.",1,3,1,1,Neutral
27-12-2023 00:00,STU2717,Cloud Seminar,Seminar,Civil,2,"I hated the Cloud Seminar, it was terrible and a complete waste of time today.",2,1,1,5,Negative
05-10-2023 00:00,STU2718,Cloud Seminar,Seminar,Civil,4,The Cloud Seminar was an amazing and highly informative experience for all students.,4,5,1,4,Positive
09-06-2023 00:00,STU2719,AI Workshop,Workshop,Mech,4,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,3,Positive
15-11-2023 00:00,STU2720,Tech Fest 2023,Fest,Cs,5,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,4,Positive
18-03-2023 00:00,STU2721,Hackathon,Hackathon,Civil,3,"The Hackathon was decent, but it felt a little bit repetitive in some sections.",1,2,1,1,Neutral
19-05-2023 00:00,STU2722,AI Workshop,Workshop,Cs,4,The AI Workshop was an amazing and highly informative experience for all students.,5,5,1,5,Positive
10-10-2023 00:00,STU2723,AI Workshop,Workshop,It,1,"I hated the AI Workshop, it was terrible and a complete waste of time today.",2,1,1,2,Negative
11-05-2023 00:00,STU2724,AI Workshop,Workshop,It,2,"I hated the AI Workshop, it was terrible and a complete waste of time today.",1,3,1,2,Negative
10-06-2023 00:00,STU2725,Cloud Seminar,Seminar,It,5,The Cloud Seminar was an amazing and highly informative experience for all students.,4,5,1,2,Positive
17-08-2023 00:00,STU2726,Tech Fest 2023,Fest,It,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,4,1,5,Positive
08-06-2023 00:00,STU2727,Tech Fest 2023,Fest,Civil,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,5,5,1,4,Positive
25-03-2023 00:00,STU2728,Hackathon,Hackathon,Cs,5,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,1,Positive
05-02-2023 00:00,STU2729,Cloud Seminar,Seminar,It,4,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,1,Positive
26-12-2023 00:00,STU2730,Cloud Seminar,Seminar,It,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,5,1,3,Positive
15-01-2023 00:00,STU2731,Tech Fest 2023,Fest,Civil,3,"The Tech Fest 2023 was decent, but it felt a little bit repetitive in some sections.",2,2,1,2,Neutral
23-03-2023 00:00,STU2732,Cloud Seminar,Seminar,Mech,5,The Cloud Seminar was an amazing and highly informative experience for all students.,4,4,1,1,Positive
30-06-2023 00:00,STU2733,AI Workshop,Workshop,Cs,4,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,1,Positive
25-05-2023 00:00,STU2734,AI Workshop,Workshop,Mech,1,"I hated the AI Workshop, it was terrible and a complete waste of time today.",3,1,1,4,Negative
16-01-2023 00:00,STU2735,Hackathon,Hackathon,Mech,4,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,4,Positive
01-11-2023 00:00,STU2736,Cloud Seminar,Seminar,Mech,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,5,Positive
13-11-2023 00:00,STU2737,Cloud Seminar,Seminar,It,4,The Cloud Seminar was an amazing and highly informative experience for all students.,5,4,1,2,Positive
06-05-2023 00:00,STU2738,Hackathon,Hackathon,It,4,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,2,Positive
09-10-2023 00:00,STU2739,AI Workshop,Workshop,Cs,5,The AI Workshop was an amazing and highly informative experience for all students.,4,4,1,3,Positive
01-03-2023 00:00,STU2740,AI Workshop,Workshop,Mech,1,"I hated the AI Workshop, it was terrible and a complete waste of time today.",3,3,1,1,Negative
02-12-2023 00:00,STU2741,Tech Fest 2023,Fest,Civil,4,The Tech Fest 2023 was an amazing and highly informative experience for all students.,4,5,1,1,Positive
06-01-2023 00:00,STU2742,Hackathon,Hackathon,Civil,4,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,1,Positive
08-04-2023 00:00,STU2743,AI Workshop,Workshop,It,5,The AI Workshop was an amazing and highly informative experience for all students.,5,4,1,4,Positive
30-01-2023 00:00,STU2744,Tech Fest 2023,Fest,Civil,3,"The Tech Fest 2023 was decent, but it felt a little bit repetitive in some sections.",3,2,1,5,Neutral
22-09-2023 00:00,STU2745,AI Workshop,Workshop,Cs,5,The AI Workshop was an amazing and highly informative experience for all students.,4,5,1,2,Positive
26-07-2023 00:00,STU2746,Hackathon,Hackathon,Cs,5,The Hackathon was an amazing and highly informative experience for all students.,5,4,1,5,Positive
28-01-2023 00:00,STU2747,Hackathon,Hackathon,Mech,5,The Hackathon was an amazing and highly informative experience for all students.,5,5,1,2,Positive
12-02-2023 00:00,STU2748,Cloud Seminar,Seminar,Mech,3,"The Cloud Seminar was decent, but it felt a little bit repetitive in some sections.",1,1,1,5,Neutral
09-11-2023 00:00,STU2749,Cloud Seminar,Seminar,Cs,5,The Cloud Seminar was an amazing and highly informative experience for all students.,5,5,1,1,Positive
